user_id,age,daily_screen_time_hours,social_media_hours,sleep_hours,exercise_minutes,study_work_hours,productivity_score,stress_level,platform
8253,41,5.02,3.06,4.75,11,4.11,23.36,Medium,Twitter
8254,46,9.73,6.87,6.57,80,3.8,83.78,Low,Snapchat
8255,47,9.12,7.94,7.86,77,6.01,8.68,Low,Snapchat
8256,17,11.18,3.12,3.36,50,3.88,58.54,Low,YouTube
8257,40,1.64,1.47,4.5,9,3.26,38.59,High,Twitter
8258,17,1.13,1.58,5.26,119,9.44,6.28,Medium,Instagram
8259,16,8.69,6.19,4.1,43,1.36,77.67,High,Instagram
8260,27,4.07,1.59,6.27,102,4.93,55.11,Low,LinkedIn
8261,24,4.67,2.45,5.87,39,5.6,71.82,Medium,Snapchat
8262,43,7.01,2.03,4.9,92,4.96,38.63,Low,Snapchat
8263,48,2.13,3.17,6.1,108,6.92,86.1,Low,YouTube
8264,37,8.07,1.06,5.13,59,1.23,9.29,High,Snapchat
8265,40,4.58,6.93,5.06,69,8.96,24.1,High,LinkedIn
8266,33,7.96,6.95,4.59,103,5.5,79.67,Medium,Twitter
8267,21,10.17,3.6,6.24,30,5.98,95.51,High,Twitter
8268,33,2.88,5.09,5.66,36,5.16,84.8,Medium,LinkedIn
8269,31,11.24,5.31,4.18,72,5.0,23.86,Low,YouTube
8270,30,6.84,6.12,3.08,57,2.68,35.51,Medium,Twitter
8271,23,11.15,4.41,3.91,42,5.54,76.78,Low,LinkedIn
8272,28,3.29,4.33,3.26,108,4.79,94.68,High,Snapchat
8273,22,7.65,5.23,5.59,96,5.21,29.64,Low,Twitter
8274,32,5.44,5.77,4.35,70,1.12,39.25,High,LinkedIn
8275,47,9.52,3.1,5.52,37,2.18,3.26,Medium,YouTube
8276,37,7.66,2.98,4.98,7,7.87,50.94,Medium,Twitter
8277,28,6.44,2.52,6.23,33,4.77,9.73,Medium,YouTube
8278,38,11.04,4.62,7.34,16,7.69,9.47,Low,Instagram
8279,44,5.15,3.2,5.88,16,2.54,76.37,High,YouTube
8280,37,3.42,4.55,3.37,93,7.28,35.05,Medium,LinkedIn
8281,16,7.69,3.54,3.11,81,3.6,93.63,Low,Snapchat
8282,44,7.86,6.78,4.28,52,7.35,71.89,Low,Twitter
8283,20,5.83,1.05,5.55,102,1.78,30.18,Low,YouTube
8284,25,6.35,4.79,3.27,14,4.0,68.51,Medium,Twitter
8285,34,11.56,4.82,4.97,63,2.07,86.69,Low,Twitter
8286,22,9.06,3.38,8.32,108,6.67,44.17,High,LinkedIn
8287,28,2.22,3.66,3.54,56,4.53,56.62,High,LinkedIn
8288,25,3.33,6.5,8.69,19,1.67,22.53,Medium,Instagram
8289,17,11.73,2.61,8.14,60,5.74,40.82,Low,Snapchat
8290,21,8.99,7.04,7.99,24,1.22,58.33,Medium,Instagram
8291,23,11.07,7.22,8.18,77,8.37,61.93,Low,LinkedIn
8292,40,4.34,5.38,3.48,26,9.45,72.28,Medium,Instagram
8293,22,9.16,6.3,3.91,46,8.29,95.78,Medium,YouTube
8294,38,8.85,5.1,3.81,98,9.56,84.02,High,YouTube
8295,34,4.24,4.44,3.67,27,9.07,85.31,Low,Twitter
8296,37,7.06,7.75,4.97,5,9.05,56.19,High,Instagram
8297,28,7.9,2.62,7.98,40,3.21,15.27,High,Instagram
8298,36,6.29,1.66,4.51,58,3.08,63.91,Low,LinkedIn
8299,16,10.1,2.66,4.47,94,8.28,41.22,Medium,Instagram
8300,34,10.16,5.11,7.06,77,5.42,4.15,Low,Twitter
8301,48,10.36,1.89,3.58,60,9.48,20.29,Low,LinkedIn
8302,19,9.84,7.32,5.16,79,9.08,76.15,High,Twitter
8303,18,6.37,3.58,4.77,48,9.04,63.47,High,YouTube
8304,42,5.2,6.87,8.08,107,3.94,97.86,Low,LinkedIn
8305,43,10.15,2.37,6.09,99,2.2,92.42,Low,Snapchat
8306,21,6.39,2.85,6.88,4,7.1,59.83,Medium,Twitter
8307,21,3.71,0.94,3.77,95,4.97,16.34,High,Snapchat
8308,38,6.58,2.43,8.57,10,9.41,34.3,High,Snapchat
8309,48,2.56,4.18,4.93,85,8.68,24.07,High,Twitter
8310,31,8.61,7.6,7.24,106,9.36,47.58,Low,LinkedIn
8311,39,4.7,3.42,8.73,39,6.11,80.26,Low,Snapchat
8312,20,3.87,5.3,6.05,91,5.74,82.36,Medium,LinkedIn
8313,28,11.52,3.71,6.05,113,8.62,18.63,High,Snapchat
8314,27,9.55,0.85,3.7,69,5.61,55.36,High,Twitter
8315,20,9.66,4.28,5.34,38,9.1,68.0,Medium,Instagram
8316,46,7.86,0.99,8.11,69,1.31,40.27,Medium,LinkedIn
8317,43,10.23,7.13,3.81,109,4.23,90.64,Medium,Snapchat
8318,43,9.35,6.15,8.51,19,8.51,36.54,High,Instagram
8319,45,7.59,3.34,7.0,101,2.89,49.52,High,Instagram
8320,33,11.57,5.3,5.53,3,4.59,59.1,High,Instagram
8321,42,3.11,1.34,6.28,88,1.09,43.31,High,Twitter
8322,41,11.38,5.77,3.9,12,3.72,96.4,Medium,Twitter
8323,33,5.42,6.67,4.3,48,3.87,76.29,Medium,Twitter
8324,48,6.81,6.66,4.72,75,7.59,83.08,Medium,Twitter
8325,40,2.35,2.63,5.31,8,7.1,75.51,High,LinkedIn
8326,46,6.94,2.48,8.49,58,5.0,59.22,Medium,Snapchat
8327,17,7.72,4.41,5.21,115,7.56,3.79,High,LinkedIn
8328,48,11.97,7.76,6.14,2,4.86,76.71,Medium,Instagram
8329,47,11.73,7.4,3.97,95,4.91,61.66,Medium,Snapchat
8330,33,11.63,3.2,7.42,10,6.81,8.99,Low,Snapchat
8331,32,4.83,6.35,6.36,4,7.51,12.74,High,Instagram
8332,49,11.9,7.41,5.64,34,8.62,48.64,High,YouTube
8333,22,6.01,2.46,8.68,112,7.76,85.43,Low,Snapchat
8334,45,10.37,6.73,8.34,23,7.03,55.82,Low,LinkedIn
8335,27,3.38,2.51,6.96,104,6.05,92.04,High,Snapchat
8336,26,6.56,3.07,8.53,69,3.77,81.75,Low,Instagram
8337,19,11.63,1.99,6.39,81,3.35,63.45,High,Instagram
8338,40,11.42,4.3,7.96,101,8.59,32.02,Low,LinkedIn
8339,47,8.52,6.82,5.46,5,7.46,85.42,High,Instagram
8340,35,9.78,4.46,3.52,85,6.99,66.26,Low,Snapchat
8341,46,2.94,1.43,8.96,41,3.33,55.72,High,Twitter
8342,19,8.94,2.39,3.99,42,9.73,50.56,Medium,LinkedIn
8343,16,7.8,4.72,4.51,13,1.73,22.07,Low,Instagram
8344,18,2.01,4.87,3.98,75,8.54,2.56,Medium,YouTube
8345,37,2.24,4.83,5.02,24,2.9,71.93,Low,YouTube
8346,32,2.19,1.08,4.74,83,4.53,92.04,Low,Twitter
8347,29,8.97,6.15,6.61,17,4.85,19.18,High,Snapchat
8348,28,2.56,7.32,8.98,23,6.96,93.54,High,Twitter
8349,17,6.15,4.33,3.32,117,5.92,8.12,High,Snapchat
8350,28,4.93,5.89,7.67,62,2.67,55.69,High,YouTube
8351,31,7.06,7.36,3.77,78,1.27,12.44,Low,Instagram
8352,33,8.77,5.32,3.12,94,7.45,89.02,High,Twitter
8353,22,8.53,5.56,6.83,105,5.54,11.22,Low,Instagram
8354,45,6.67,5.91,8.24,0,4.26,25.85,High,YouTube
8355,22,6.11,2.45,4.06,14,3.56,80.79,Low,Snapchat
8356,30,5.38,4.87,5.05,53,8.41,69.16,Medium,Instagram
8357,34,10.48,6.82,4.01,33,8.16,39.42,High,YouTube
8358,17,4.64,2.72,8.44,51,8.43,83.84,High,LinkedIn
8359,28,3.85,7.23,4.62,1,2.97,63.93,High,Twitter
8360,46,9.18,5.15,5.67,35,8.67,26.72,High,Snapchat
8361,31,4.96,3.67,8.37,22,9.87,74.29,High,Snapchat
8362,21,10.32,5.17,6.32,23,6.39,33.97,Medium,LinkedIn
8363,43,4.61,3.51,8.6,109,1.42,81.76,Low,Twitter
8364,47,8.72,6.79,8.56,31,7.32,78.38,Low,Instagram
8365,25,1.5,4.12,5.77,50,5.84,31.54,High,YouTube
8366,33,5.24,7.26,6.49,45,7.41,11.26,Medium,YouTube
8367,19,4.78,4.32,4.38,12,2.69,82.26,High,Instagram
8368,24,9.98,5.45,8.94,96,6.45,37.08,High,Instagram
8369,22,11.64,7.98,4.67,105,5.85,33.21,High,Twitter
8370,23,6.07,1.6,7.7,13,6.42,2.8,High,LinkedIn
8371,22,10.07,6.03,4.88,16,7.55,72.86,Low,YouTube
8372,18,8.7,1.54,4.88,15,5.9,28.13,High,LinkedIn
8373,32,11.64,6.79,3.62,31,3.9,44.15,High,Twitter
8374,17,9.92,4.97,6.36,78,3.78,90.08,High,Instagram
8375,30,1.85,7.54,4.47,106,7.26,13.41,High,YouTube
8376,44,8.85,6.99,3.89,118,6.97,4.77,Medium,LinkedIn
8377,37,6.89,1.06,4.36,94,4.8,56.49,Medium,Snapchat
8378,19,1.18,1.53,4.51,11,4.18,70.29,Low,YouTube
8379,21,3.76,5.01,6.02,96,6.58,53.29,Medium,Snapchat
8380,41,11.14,4.39,5.32,2,3.81,34.62,Medium,Snapchat
8381,26,11.19,1.76,3.45,74,9.67,36.78,Medium,Snapchat
8382,41,9.79,1.47,6.22,52,6.37,15.82,Low,Snapchat
8383,32,11.8,4.73,7.73,42,6.33,31.86,Medium,YouTube
8384,39,9.87,0.87,6.45,4,2.23,76.13,Low,Snapchat
8385,43,1.11,7.05,8.85,46,6.49,50.41,Low,YouTube
8386,46,4.17,6.55,3.59,26,3.65,89.19,Medium,Instagram
8387,28,1.34,6.39,7.93,51,5.07,17.63,High,LinkedIn
8388,31,2.04,0.62,6.03,55,5.84,44.8,High,LinkedIn
8389,30,3.41,0.86,6.13,79,5.3,70.46,High,LinkedIn
8390,33,6.54,4.62,6.11,98,8.28,27.96,Medium,Instagram
8391,42,10.32,7.96,4.95,103,1.9,27.42,High,LinkedIn
8392,43,10.48,3.07,4.95,79,2.51,11.45,Medium,Instagram
8393,24,7.78,3.08,6.79,79,2.41,89.4,Medium,Twitter
8394,27,11.21,1.51,3.27,85,8.35,18.08,Medium,YouTube
8395,30,6.5,5.56,6.53,67,2.06,97.04,Low,Twitter
8396,36,10.78,5.35,7.35,95,9.74,45.43,Medium,Instagram
8397,48,5.99,1.26,5.14,90,9.72,98.2,Low,Snapchat
8398,34,4.05,4.01,4.3,14,9.93,4.99,Low,Instagram
8399,38,11.08,5.5,4.28,18,9.82,57.14,Medium,YouTube
8400,28,5.27,4.2,3.49,25,2.34,69.39,Low,Twitter
8401,16,6.54,5.56,3.54,78,6.92,52.12,Low,Instagram
8402,44,4.62,6.62,4.0,44,4.6,57.44,Medium,YouTube
8403,39,8.29,5.64,3.12,9,7.59,54.3,Medium,Snapchat
8404,31,11.95,5.12,4.6,97,4.65,15.8,High,Twitter
8405,40,1.28,6.9,4.84,101,4.45,53.66,Low,Twitter
8406,38,10.9,7.25,8.97,112,9.14,54.63,Medium,LinkedIn
8407,43,1.04,3.42,8.95,25,5.45,36.2,Medium,Twitter
8408,31,5.01,1.8,4.12,7,7.66,61.14,Medium,LinkedIn
8409,26,2.85,6.63,4.28,79,6.85,41.78,Medium,Twitter
8410,18,9.33,2.1,5.95,92,6.92,75.76,Medium,Twitter
8411,30,1.56,7.47,3.89,31,4.14,4.78,Low,Instagram
8412,16,7.09,0.67,6.02,20,3.27,1.99,Low,Snapchat
8413,22,4.24,7.41,5.4,95,8.97,52.87,Medium,Snapchat
8414,16,2.47,4.92,4.95,44,1.22,98.93,High,Twitter
8415,47,9.49,6.31,7.94,54,2.56,45.1,High,Twitter
8416,24,3.39,3.49,7.97,11,2.2,2.18,Low,LinkedIn
8417,44,3.46,7.94,8.93,47,9.54,32.39,Medium,Snapchat
8418,41,4.03,2.21,4.34,102,1.05,47.26,Low,Instagram
8419,38,7.45,2.48,8.33,58,1.07,90.21,Medium,Snapchat
8420,44,8.26,0.89,6.23,73,3.04,13.01,Medium,YouTube
8421,48,1.19,7.55,6.55,69,3.51,92.51,High,Snapchat
8422,22,3.66,3.92,8.38,36,6.04,94.08,Medium,Instagram
8423,27,5.74,5.56,8.66,81,9.65,64.45,Medium,Snapchat
8424,46,4.65,5.66,7.36,111,5.19,23.29,Medium,Instagram
8425,47,10.73,7.06,5.09,30,3.6,54.13,Medium,LinkedIn
8426,35,9.66,5.49,5.94,98,8.35,81.85,Low,Twitter
8427,32,7.88,4.72,6.69,2,4.47,36.45,Medium,LinkedIn
8428,18,4.72,5.83,7.97,68,2.28,90.63,High,Twitter
8429,16,8.71,6.13,6.95,97,8.15,9.61,Low,LinkedIn
8430,42,10.28,1.89,5.19,58,1.02,31.41,High,LinkedIn
8431,48,7.54,1.32,5.51,32,2.85,99.33,Medium,Twitter
8432,35,9.63,1.06,3.3,35,6.72,58.8,High,Instagram
8433,29,9.24,3.31,8.55,73,1.92,59.44,Low,YouTube
8434,20,7.29,4.24,3.53,108,3.3,24.75,High,Twitter
8435,38,4.43,5.12,6.48,2,4.54,85.9,Medium,Instagram
8436,30,9.2,7.69,8.23,74,4.57,43.48,Medium,Instagram
8437,21,3.27,2.98,5.53,2,9.76,79.56,High,Instagram
8438,48,9.57,6.21,7.8,91,7.08,81.26,Medium,Snapchat
8439,34,9.85,4.49,7.82,105,1.33,18.31,Low,Twitter
8440,28,10.04,2.15,3.36,58,2.99,50.68,Low,Twitter
8441,44,6.2,5.11,5.47,53,6.55,39.02,Low,LinkedIn
8442,21,3.12,7.75,7.15,27,7.42,16.33,High,Twitter
8443,30,2.1,1.43,5.53,8,4.43,13.22,High,Instagram
8444,31,9.18,4.3,6.27,25,8.71,5.53,Low,YouTube
8445,39,10.75,0.89,6.57,28,9.49,70.49,High,YouTube
8446,38,8.16,2.91,3.91,9,6.53,78.43,Low,LinkedIn
8447,25,2.59,5.15,5.47,26,6.06,47.67,Medium,Twitter
8448,32,11.28,6.81,3.17,62,7.76,56.83,High,YouTube
8449,45,11.88,5.98,3.9,108,8.04,26.94,Low,Twitter
8450,25,5.77,3.97,6.07,61,2.94,71.77,Low,LinkedIn
8451,34,7.54,7.32,6.44,95,5.35,58.81,Low,Twitter
8452,44,9.55,2.77,3.88,17,5.03,88.35,High,LinkedIn
8453,17,9.1,6.15,7.53,52,9.47,74.87,Medium,Snapchat
8454,34,11.65,4.06,5.24,81,2.01,2.87,High,YouTube
8455,22,2.26,7.24,8.52,85,9.49,81.18,Low,LinkedIn
8456,41,7.39,6.48,5.33,16,6.15,3.69,High,LinkedIn
8457,30,8.61,7.26,3.9,48,3.59,81.57,Medium,LinkedIn
8458,18,10.79,2.11,7.55,88,8.82,98.74,Medium,LinkedIn
8459,31,10.62,5.51,6.41,25,1.45,48.61,High,LinkedIn
8460,17,11.76,6.04,5.32,4,3.87,23.46,Medium,LinkedIn
8461,46,6.63,6.07,5.14,72,7.77,1.95,High,Twitter
8462,43,10.14,4.28,3.9,43,8.45,15.88,High,Instagram
8463,22,5.7,0.58,5.05,107,2.51,50.87,Medium,LinkedIn
8464,45,5.65,2.46,3.18,23,9.48,80.85,Low,Instagram
8465,22,3.79,2.92,6.01,56,1.48,87.28,High,Snapchat
8466,44,10.0,6.89,8.38,119,4.9,68.67,Low,Snapchat
8467,39,11.84,6.81,7.77,114,1.88,9.6,Medium,YouTube
8468,19,3.82,1.29,3.17,6,1.88,99.14,Low,LinkedIn
8469,44,1.62,7.62,8.29,19,9.23,74.96,High,YouTube
8470,20,9.97,1.87,5.71,55,9.14,43.22,Medium,YouTube
8471,44,7.82,3.61,4.15,118,6.54,81.55,High,YouTube
8472,45,11.56,2.11,7.51,107,9.7,59.27,Medium,YouTube
8473,44,3.77,6.95,4.94,104,5.42,60.68,High,Twitter
8474,41,1.78,6.12,4.52,71,8.05,97.16,Low,LinkedIn
8475,34,6.42,3.15,3.97,18,1.88,80.31,High,Twitter
8476,41,1.94,5.61,5.92,116,4.56,26.95,Low,YouTube
8477,42,3.88,1.88,3.56,98,5.64,18.34,High,LinkedIn
8478,45,2.39,3.37,7.71,63,8.0,18.06,High,Snapchat
8479,45,3.47,3.33,5.82,42,4.01,46.0,High,Twitter
8480,18,2.17,2.28,5.68,43,9.82,39.47,High,Snapchat
8481,22,11.49,7.07,3.01,24,7.61,45.82,High,LinkedIn
8482,24,4.06,5.59,7.91,16,5.8,7.21,Medium,YouTube
8483,28,5.88,2.6,5.96,38,3.98,21.01,Low,LinkedIn
8484,30,10.88,2.32,5.64,24,6.78,79.95,Low,YouTube
8485,20,8.45,0.63,7.57,98,7.06,76.0,Medium,Snapchat
8486,44,7.8,3.1,3.38,38,7.11,39.94,High,LinkedIn
8487,42,8.76,4.45,5.2,38,6.28,39.66,Low,LinkedIn
8488,42,10.12,2.58,6.45,58,4.6,88.5,Medium,LinkedIn
8489,23,10.65,5.75,5.76,109,8.35,19.01,Medium,Twitter
8490,47,8.07,3.59,4.09,65,3.32,36.36,Medium,Instagram
8491,35,10.79,2.87,4.8,15,6.63,76.58,Low,Twitter
8492,25,6.89,7.54,4.8,52,5.25,57.88,Medium,Snapchat
8493,28,4.05,2.47,8.95,105,9.04,6.97,Medium,YouTube
8494,44,10.68,3.49,4.96,77,6.31,2.17,Low,Snapchat
8495,23,6.96,3.37,4.23,28,8.7,2.89,Medium,LinkedIn
8496,44,10.97,2.31,7.94,102,9.58,65.94,Low,Instagram
8497,46,1.44,2.13,5.53,65,2.14,62.63,High,LinkedIn
8498,45,5.37,2.77,5.66,9,6.0,5.41,Low,Twitter
8499,37,11.43,6.98,6.29,1,8.96,14.06,Low,YouTube
8500,36,3.75,6.25,6.57,90,8.85,72.53,High,Snapchat
8501,27,11.36,5.61,6.54,12,2.76,31.65,Medium,Twitter
8502,26,11.49,3.93,3.21,53,5.33,99.18,Medium,Instagram
8503,17,10.7,4.31,7.91,1,3.01,31.94,Medium,Twitter
8504,17,7.2,2.5,4.17,41,9.07,34.23,Low,Twitter
8505,49,8.12,1.06,4.75,13,1.03,42.53,High,Instagram
8506,18,10.57,2.98,4.04,80,2.97,82.94,High,Snapchat
8507,31,9.53,4.22,7.6,50,4.68,56.17,Medium,YouTube
8508,19,7.93,0.93,6.5,107,2.99,85.87,Medium,Twitter
8509,38,11.8,1.16,7.53,48,9.76,43.29,Medium,LinkedIn
8510,35,8.54,2.47,6.92,37,3.2,61.22,High,Snapchat
8511,40,11.73,3.25,3.62,99,4.26,1.46,Medium,Snapchat
8512,45,1.63,3.45,4.81,33,2.57,57.98,High,Instagram
8513,33,2.53,1.38,6.04,28,9.34,8.97,Low,Snapchat
8514,26,5.97,2.19,4.83,110,4.7,20.11,Medium,LinkedIn
8515,44,5.23,2.46,4.24,63,3.36,99.76,Low,Snapchat
8516,32,9.61,1.01,8.22,22,3.22,64.08,High,YouTube
8517,41,2.77,2.95,7.49,22,6.27,87.06,Low,Instagram
8518,38,11.74,1.04,5.07,119,9.8,6.68,Low,LinkedIn
8519,35,4.47,5.78,7.59,15,9.77,39.07,Medium,YouTube
8520,17,5.72,3.4,6.77,43,9.84,86.38,Medium,Instagram
8521,39,4.02,2.95,3.02,59,4.48,41.67,High,Instagram
8522,46,7.37,1.45,5.28,70,9.23,26.11,High,YouTube
8523,42,1.64,2.2,4.74,108,5.0,48.62,High,Snapchat
8524,17,2.65,2.25,4.31,64,5.6,47.62,High,LinkedIn
8525,29,9.2,7.89,4.51,18,5.68,99.08,Low,LinkedIn
8526,19,3.05,6.77,8.65,44,1.57,36.1,High,Twitter
8527,28,3.59,0.61,5.92,96,2.59,95.78,Low,Twitter
8528,23,9.72,5.13,8.09,97,8.97,91.29,High,Instagram
8529,17,2.03,2.42,4.29,0,9.07,45.5,Medium,Twitter
8530,21,5.81,1.28,4.05,11,2.82,94.55,High,LinkedIn
8531,46,1.25,5.79,8.33,24,3.72,73.16,Low,LinkedIn
8532,25,4.81,1.49,5.97,86,8.47,88.62,Low,Twitter
8533,36,8.69,3.83,8.37,88,2.84,89.29,Low,Twitter
8534,25,1.99,5.24,3.38,94,8.93,9.46,Low,Instagram
8535,38,10.77,4.66,8.5,87,8.41,89.79,Low,LinkedIn
8536,18,11.0,7.83,5.49,9,8.27,49.47,Low,Snapchat
8537,47,2.15,6.39,3.93,65,9.03,64.07,Low,LinkedIn
8538,35,11.9,6.31,7.1,32,8.98,30.75,High,Instagram
8539,25,4.27,3.17,7.78,100,9.25,64.91,High,YouTube
8540,44,1.93,0.56,3.28,86,8.92,3.68,High,Twitter
8541,49,1.06,6.01,8.92,1,6.46,37.75,Medium,YouTube
8542,35,5.49,8.0,7.18,3,2.42,63.23,Low,Twitter
8543,23,7.93,3.54,4.93,22,6.48,20.49,High,Twitter
8544,22,4.65,7.89,3.91,109,9.48,67.59,Medium,Snapchat
8545,21,10.2,1.56,5.36,40,9.71,83.06,Medium,Snapchat
8546,26,8.88,2.72,4.32,37,7.56,4.7,Low,Twitter
8547,33,4.85,1.78,5.96,86,7.24,60.79,Medium,LinkedIn
8548,44,9.08,4.06,7.69,55,9.45,58.48,High,Instagram
8549,40,11.35,6.48,6.96,75,3.62,78.43,Low,Instagram
8550,36,2.02,3.05,5.62,43,2.36,70.05,High,Twitter
8551,18,4.37,7.3,3.71,63,3.61,46.01,High,Instagram
8552,33,6.1,4.59,8.74,23,9.54,36.1,Medium,Instagram
8553,39,6.48,3.99,4.62,92,2.91,98.58,Low,LinkedIn
8554,25,6.96,6.4,4.67,40,3.02,50.68,Medium,LinkedIn
8555,42,4.31,1.26,6.87,27,2.74,41.38,Medium,Twitter
8556,27,8.34,6.3,7.62,61,5.36,99.31,High,Instagram
8557,22,8.1,2.32,8.9,14,8.17,18.87,High,Twitter
8558,32,7.36,2.61,8.81,61,4.44,19.43,Medium,LinkedIn
8559,16,2.25,5.0,8.48,9,1.9,97.67,High,Instagram
8560,41,6.25,7.26,5.61,97,7.66,66.11,Medium,LinkedIn
8561,30,4.92,4.84,4.0,28,6.49,52.45,Low,YouTube
8562,48,6.4,5.37,6.51,30,5.31,7.71,High,Instagram
8563,46,11.14,6.32,3.1,62,9.68,36.23,High,YouTube
8564,16,6.29,2.44,4.18,86,5.23,43.9,Medium,YouTube
8565,23,1.15,6.7,3.02,17,7.59,51.63,Medium,LinkedIn
8566,27,5.83,3.63,4.08,6,2.43,44.22,High,LinkedIn
8567,34,10.03,1.82,5.85,26,4.75,44.37,Low,Snapchat
8568,40,9.58,3.13,5.36,8,2.91,99.49,High,Instagram
8569,47,6.65,2.35,5.22,19,4.13,97.43,Medium,Snapchat
8570,27,3.75,2.22,7.99,116,5.32,9.53,Low,Twitter
8571,28,6.12,2.62,7.05,84,2.57,17.69,Low,Twitter
8572,43,7.2,1.86,8.62,91,8.23,94.22,Low,LinkedIn
8573,16,12.0,5.51,5.67,49,4.38,32.58,Medium,Twitter
8574,21,8.09,4.85,4.63,60,9.07,61.54,High,YouTube
8575,23,8.64,5.36,3.74,66,7.07,79.99,High,Twitter
8576,19,6.41,3.08,7.03,108,2.59,47.62,Low,Snapchat
8577,20,4.9,6.27,8.05,73,6.78,2.65,High,Instagram
8578,40,9.94,1.47,4.1,16,1.21,82.98,Medium,LinkedIn
8579,37,6.44,4.78,8.27,98,8.27,75.87,High,Instagram
8580,43,11.94,2.57,6.16,20,9.77,5.1,Medium,LinkedIn
8581,38,6.03,4.46,3.86,72,7.1,89.84,Low,Twitter
8582,19,1.75,2.93,6.86,80,9.34,85.84,Low,Twitter
8583,19,8.51,6.43,6.12,31,3.65,28.23,Medium,LinkedIn
8584,36,1.51,7.18,3.17,47,4.81,8.93,Low,Instagram
8585,17,3.76,6.07,5.4,37,4.82,40.91,High,YouTube
8586,22,4.89,1.82,7.71,27,2.01,87.62,High,LinkedIn
8587,31,9.13,2.56,6.33,81,8.17,48.76,High,YouTube
8588,32,6.44,7.4,4.69,59,5.46,28.88,Medium,Snapchat
8589,35,1.32,3.78,8.57,69,5.41,23.94,High,LinkedIn
8590,38,7.79,7.56,4.43,57,7.02,36.15,Low,LinkedIn
8591,49,5.53,3.44,4.52,69,2.54,99.4,High,YouTube
8592,26,11.14,7.64,5.13,80,8.29,87.96,High,YouTube
8593,49,6.5,7.44,8.37,52,4.29,55.16,Medium,Twitter
8594,48,8.8,5.45,6.05,9,1.72,81.03,Low,Instagram
8595,41,3.41,0.57,7.09,1,2.71,32.31,High,Twitter
8596,17,9.37,3.5,8.86,96,3.28,61.91,Low,Twitter
8597,38,8.93,7.33,7.7,106,2.6,87.4,Medium,YouTube
8598,37,10.94,7.14,4.04,24,3.18,37.4,Medium,LinkedIn
8599,49,1.37,1.91,7.73,37,9.96,80.24,High,LinkedIn
8600,30,5.92,3.49,7.49,0,5.84,61.82,High,YouTube
8601,25,8.47,6.77,4.4,79,6.43,61.92,Low,LinkedIn
8602,30,2.05,4.83,4.95,89,2.49,5.07,High,Instagram
8603,44,5.52,6.85,7.26,104,1.4,90.03,Medium,Snapchat
8604,38,11.36,6.7,4.43,75,3.79,77.84,Medium,LinkedIn
8605,32,5.8,7.31,4.25,72,7.93,4.61,Medium,LinkedIn
8606,24,11.84,1.38,7.22,12,6.03,61.46,Medium,Twitter
8607,24,1.63,1.59,8.28,70,1.1,74.84,Medium,YouTube
8608,31,8.9,1.12,3.45,0,8.1,79.72,High,LinkedIn
8609,48,7.39,7.51,5.68,30,1.94,9.77,Low,YouTube
8610,46,6.51,4.06,6.64,98,4.96,64.35,High,Twitter
8611,21,11.68,0.98,7.06,87,10.0,24.06,High,Instagram
8612,25,2.43,2.91,8.98,66,2.09,45.69,Low,Snapchat
8613,31,10.86,3.14,7.1,55,8.34,53.12,High,Instagram
8614,19,8.6,6.57,6.72,18,8.19,3.71,Low,Snapchat
8615,37,3.85,6.02,8.94,3,5.01,30.65,Medium,Instagram
8616,28,10.92,5.67,3.36,27,9.89,79.95,Medium,Snapchat
8617,31,5.72,0.66,3.45,43,3.77,84.39,Medium,Instagram
8618,44,9.96,7.33,6.36,29,3.84,33.67,Medium,YouTube
8619,21,5.28,2.12,5.15,35,2.37,44.74,Medium,Snapchat
8620,41,10.36,5.22,3.58,52,4.33,83.29,Low,YouTube
8621,26,8.0,0.96,4.84,105,3.67,20.88,High,Twitter
8622,39,2.55,1.11,7.05,58,6.44,73.37,Low,LinkedIn
8623,44,8.15,0.57,8.28,67,1.37,41.32,Low,Twitter
8624,18,3.1,4.74,3.57,86,3.79,98.72,Low,Twitter
8625,25,5.53,5.22,6.24,74,1.04,60.58,Low,Snapchat
8626,16,2.87,0.88,4.78,3,1.06,15.66,Low,Snapchat
8627,41,1.24,2.68,7.0,10,8.38,18.01,Medium,Twitter
8628,27,3.33,6.89,6.3,112,7.75,3.7,High,Instagram
8629,29,6.9,1.26,8.56,52,7.7,71.77,Medium,LinkedIn
8630,40,6.3,2.12,3.23,87,4.18,44.89,Low,YouTube
8631,23,6.52,3.68,5.82,53,7.29,2.09,High,YouTube
8632,19,3.72,6.82,4.16,115,3.31,11.04,Low,Instagram
8633,43,8.54,2.41,6.22,83,3.78,29.65,Medium,LinkedIn
8634,22,8.75,7.98,8.12,44,6.06,42.99,Medium,Instagram
8635,25,4.94,3.16,8.47,16,7.3,93.91,Low,YouTube
8636,17,10.69,3.4,5.39,63,3.39,54.59,High,Instagram
8637,41,8.08,1.42,7.87,57,7.11,89.53,Low,Snapchat
8638,29,8.84,5.6,4.68,12,9.66,25.8,High,YouTube
8639,31,4.05,2.33,3.04,80,5.44,33.89,Low,Snapchat
8640,32,1.01,5.22,8.13,50,4.66,88.2,High,LinkedIn
8641,37,10.52,2.17,3.72,51,3.09,49.64,Low,Snapchat
8642,19,10.05,3.41,3.11,14,4.21,59.43,Medium,Instagram
8643,34,2.36,6.93,5.12,3,5.76,57.84,Low,LinkedIn
